pair_id,event_id,threshold,category_id,category_name,register,n_category,n_total,n_assigned,p_all,p_assigned
P05,2024_SaoPaulo_GP,0.35,30,Lap pace & timing,FULL_RACE,70,1905,1580,0.0367454068241469,0.0443037974683544
P05,2024_SaoPaulo_GP,0.35,31,Race leader changes,FULL_RACE,84,1905,1580,0.0440944881889763,0.0531645569620253
P05,2024_SaoPaulo_GP,0.35,32,Front position changes,FULL_RACE,27,1905,1580,0.0141732283464566,0.0170886075949367
P05,2024_SaoPaulo_GP,0.35,33,Field position changes,FULL_RACE,42,1905,1580,0.0220472440944881,0.0265822784810126
P05,2024_SaoPaulo_GP,0.4,0,DRS-assisted battles,FULL_RACE,3,1905,1421,0.0015748031496062,0.0021111893033075
P05,2024_SaoPaulo_GP,0.4,1,Time penalties,FULL_RACE,29,1905,1421,0.0152230971128608,0.0204081632653061
P05,2024_SaoPaulo_GP,0.4,2,Lights-out race starts,FULL_RACE,8,1905,1421,0.0041994750656167,0.0056298381421534
P05,2024_SaoPaulo_GP,0.4,3,Mirror checks defending,FULL_RACE,2,1905,1421,0.0010498687664041,0.0014074595355383
P05,2024_SaoPaulo_GP,0.4,4,Race start launch,FULL_RACE,5,1905,1421,0.0026246719160104,0.0035186488388458
P05,2024_SaoPaulo_GP,0.4,5,Weather conditions,FULL_RACE,131,1905,1421,0.068766404199475,0.0921885995777621
P05,2024_SaoPaulo_GP,0.4,6,Grand Prix wins,FULL_RACE,86,1905,1421,0.0451443569553805,0.0605207600281491
P05,2024_SaoPaulo_GP,0.4,7,Race start lights,FULL_RACE,16,1905,1421,0.0083989501312335,0.0112596762843068
P05,2024_SaoPaulo_GP,0.4,8,Race control flags,FULL_RACE,33,1905,1421,0.0173228346456692,0.0232230823363828
P05,2024_SaoPaulo_GP,0.4,9,Formula 1 milestones,FULL_RACE,30,1905,1421,0.0157480314960629,0.0211118930330753
P05,2024_SaoPaulo_GP,0.4,10,Chicane moves,FULL_RACE,0,1905,1421,0.0,0.0
P05,2024_SaoPaulo_GP,0.4,11,Team radio celebrations,FULL_RACE,27,1905,1421,0.0141732283464566,0.0190007037297677
P05,2024_SaoPaulo_GP,0.4,12,Podium finishes,FULL_RACE,31,1905,1421,0.016272965879265,0.0218156228008444
P05,2024_SaoPaulo_GP,0.4,13,Championship & title,FULL_RACE,58,1905,1421,0.0304461942257217,0.0408163265306122
P05,2024_SaoPaulo_GP,0.4,14,Pit stops,FULL_RACE,30,1905,1421,0.0157480314960629,0.0211118930330753
P05,2024_SaoPaulo_GP,0.4,15,Tires & compounds,FULL_RACE,64,1905,1421,0.0335958005249343,0.0450387051372273
P05,2024_SaoPaulo_GP,0.4,16,Safety car deployment,FULL_RACE,49,1905,1421,0.0257217847769028,0.0344827586206896
P05,2024_SaoPaulo_GP,0.4,17,Gap & pace,FULL_RACE,43,1905,1421,0.0225721784776902,0.0302603800140745
P05,2024_SaoPaulo_GP,0.4,18,Team dynamics,FULL_RACE,97,1905,1421,0.0509186351706036,0.0682617874736101
P05,2024_SaoPaulo_GP,0.4,19,Race lead holding,FULL_RACE,11,1905,1421,0.005774278215223,0.0077410274454609
P05,2024_SaoPaulo_GP,0.4,20,Wing & car damage,FULL_RACE,15,1905,1421,0.0078740157480314,0.0105559465165376
P05,2024_SaoPaulo_GP,0.4,21,Braking & lockups,FULL_RACE,49,1905,1421,0.0257217847769028,0.0344827586206896
P05,2024_SaoPaulo_GP,0.4,22,Wheel-to-wheel,FULL_RACE,10,1905,1421,0.0052493438320209,0.0070372976776917
P05,2024_SaoPaulo_GP,0.4,23,Circuit action,FULL_RACE,61,1905,1421,0.032020997375328,0.0429275158339197
P05,2024_SaoPaulo_GP,0.4,24,Inter-car distance,FULL_RACE,34,1905,1421,0.0178477690288713,0.023926812104152
P05,2024_SaoPaulo_GP,0.4,25,Driver & team references,FULL_RACE,78,1905,1421,0.0409448818897637,0.0548909218859957
P05,2024_SaoPaulo_GP,0.4,26,Defending & attacking,FULL_RACE,21,1905,1421,0.011023622047244,0.0147783251231527
P05,2024_SaoPaulo_GP,0.4,27,Overtake battles,FULL_RACE,160,1905,1421,0.0839895013123359,0.1125967628430682
P05,2024_SaoPaulo_GP,0.4,28,Corner battles,FULL_RACE,19,1905,1421,0.0099737532808398,0.0133708655876143
P05,2024_SaoPaulo_GP,0.4,29,Corner specific moves,FULL_RACE,13,1905,1421,0.0068241469816272,0.0091484869809992
P05,2024_SaoPaulo_GP,0.4,30,Lap pace & timing,FULL_RACE,65,1905,1421,0.0341207349081364,0.0457424349049964
P05,2024_SaoPaulo_GP,0.4,31,Race leader changes,FULL_RACE,84,1905,1421,0.0440944881889763,0.0591133004926108
P05,2024_SaoPaulo_GP,0.4,32,Front position changes,FULL_RACE,24,1905,1421,0.0125984251968503,0.0168895144264602
P05,2024_SaoPaulo_GP,0.4,33,Field position changes,FULL_RACE,35,1905,1421,0.0183727034120734,0.0246305418719211
P05,2024_SaoPaulo_GP,0.45,0,DRS-assisted battles,FULL_RACE,3,1905,1298,0.0015748031496062,0.0023112480739599
P05,2024_SaoPaulo_GP,0.45,1,Time penalties,FULL_RACE,26,1905,1298,0.0136482939632545,0.0200308166409861
P05,2024_SaoPaulo_GP,0.45,2,Lights-out race starts,FULL_RACE,4,1905,1298,0.0020997375328083,0.0030816640986132
P05,2024_SaoPaulo_GP,0.45,3,Mirror checks defending,FULL_RACE,2,1905,1298,0.0010498687664041,0.0015408320493066
P05,2024_SaoPaulo_GP,0.45,4,Race start launch,FULL_RACE,4,1905,1298,0.0020997375328083,0.0030816640986132
P05,2024_SaoPaulo_GP,0.45,5,Weather conditions,FULL_RACE,121,1905,1298,0.063517060367454,0.0932203389830508
P05,2024_SaoPaulo_GP,0.45,6,Grand Prix wins,FULL_RACE,85,1905,1298,0.0446194225721784,0.0654853620955315
P05,2024_SaoPaulo_GP,0.45,7,Race start lights,FULL_RACE,12,1905,1298,0.0062992125984251,0.0092449922958397
P05,2024_SaoPaulo_GP,0.45,8,Race control flags,FULL_RACE,31,1905,1298,0.016272965879265,0.0238828967642526
P05,2024_SaoPaulo_GP,0.45,9,Formula 1 milestones,FULL_RACE,30,1905,1298,0.0157480314960629,0.0231124807395993
P05,2024_SaoPaulo_GP,0.45,10,Chicane moves,FULL_RACE,0,1905,1298,0.0,0.0
P05,2024_SaoPaulo_GP,0.45,11,Team radio celebrations,FULL_RACE,19,1905,1298,0.0099737532808398,0.0146379044684129
P05,2024_SaoPaulo_GP,0.45,12,Podium finishes,FULL_RACE,29,1905,1298,0.0152230971128608,0.022342064714946
P05,2024_SaoPaulo_GP,0.45,13,Championship & title,FULL_RACE,52,1905,1298,0.0272965879265091,0.0400616332819722
P05,2024_SaoPaulo_GP,0.45,14,Pit stops,FULL_RACE,27,1905,1298,0.0141732283464566,0.0208012326656394
P05,2024_SaoPaulo_GP,0.45,15,Tires & compounds,FULL_RACE,62,1905,1298,0.0325459317585301,0.0477657935285053
P05,2024_SaoPaulo_GP,0.45,16,Safety car deployment,FULL_RACE,42,1905,1298,0.0220472440944881,0.0323574730354391
P05,2024_SaoPaulo_GP,0.45,17,Gap & pace,FULL_RACE,30,1905,1298,0.0157480314960629,0.0231124807395993
P05,2024_SaoPaulo_GP,0.45,18,Team dynamics,FULL_RACE,92,1905,1298,0.0482939632545931,0.0708782742681047
P05,2024_SaoPaulo_GP,0.45,19,Race lead holding,FULL_RACE,11,1905,1298,0.005774278215223,0.0084745762711864
P05,2024_SaoPaulo_GP,0.45,20,Wing & car damage,FULL_RACE,12,1905,1298,0.0062992125984251,0.0092449922958397
P05,2024_SaoPaulo_GP,0.45,21,Braking & lockups,FULL_RACE,40,1905,1298,0.0209973753280839,0.0308166409861325
P05,2024_SaoPaulo_GP,0.45,22,Wheel-to-wheel,FULL_RACE,10,1905,1298,0.0052493438320209,0.0077041602465331
P05,2024_SaoPaulo_GP,0.45,23,Circuit action,FULL_RACE,56,1905,1298,0.0293963254593175,0.0431432973805855
P05,2024_SaoPaulo_GP,0.45,24,Inter-car distance,FULL_RACE,33,1905,1298,0.0173228346456692,0.0254237288135593
P05,2024_SaoPaulo_GP,0.45,25,Driver & team references,FULL_RACE,74,1905,1298,0.0388451443569553,0.0570107858243451
P05,2024_SaoPaulo_GP,0.45,26,Defending & attacking,FULL_RACE,16,1905,1298,0.0083989501312335,0.012326656394453
P05,2024_SaoPaulo_GP,0.45,27,Overtake battles,FULL_RACE,154,1905,1298,0.0808398950131233,0.1186440677966101
P05,2024_SaoPaulo_GP,0.45,28,Corner battles,FULL_RACE,18,1905,1298,0.0094488188976377,0.0138674884437596
P05,2024_SaoPaulo_GP,0.45,29,Corner specific moves,FULL_RACE,11,1905,1298,0.005774278215223,0.0084745762711864
P05,2024_SaoPaulo_GP,0.45,30,Lap pace & timing,FULL_RACE,56,1905,1298,0.0293963254593175,0.0431432973805855
P05,2024_SaoPaulo_GP,0.45,31,Race leader changes,FULL_RACE,81,1905,1298,0.04251968503937,0.0624036979969183
P05,2024_SaoPaulo_GP,0.45,32,Front position changes,FULL_RACE,23,1905,1298,0.0120734908136482,0.0177195685670261
P05,2024_SaoPaulo_GP,0.45,33,Field position changes,FULL_RACE,32,1905,1298,0.0167979002624671,0.024653312788906
P09,2025_Belgium_GP,0.35,0,DRS-assisted battles,HIGHLIGHT,1,65,63,0.0153846153846153,0.0158730158730158
P09,2025_Belgium_GP,0.35,1,Time penalties,HIGHLIGHT,0,65,63,0.0,0.0
P09,2025_Belgium_GP,0.35,2,Lights-out race starts,HIGHLIGHT,0,65,63,0.0,0.0
P09,2025_Belgium_GP,0.35,3,Mirror checks defending,HIGHLIGHT,0,65,63,0.0,0.0
P09,2025_Belgium_GP,0.35,4,Race start launch,HIGHLIGHT,0,65,63,0.0,0.0
P09,2025_Belgium_GP,0.35,5,Weather conditions,HIGHLIGHT,0,65,63,0.0,0.0
P09,2025_Belgium_GP,0.35,6,Grand Prix wins,HIGHLIGHT,4,65,63,0.0615384615384615,0.0634920634920634
P09,2025_Belgium_GP,0.35,7,Race start lights,HIGHLIGHT,0,65,63,0.0,0.0
P09,2025_Belgium_GP,0.35,8,Race control flags,HIGHLIGHT,2,65,63,0.0307692307692307,0.0317460317460317
P09,2025_Belgium_GP,0.35,9,Formula 1 milestones,HIGHLIGHT,3,65,63,0.0461538461538461,0.0476190476190476
P09,2025_Belgium_GP,0.35,10,Chicane moves,HIGHLIGHT,0,65,63,0.0,0.0
P09,2025_Belgium_GP,0.35,11,Team radio celebrations,HIGHLIGHT,1,65,63,0.0153846153846153,0.0158730158730158
P09,2025_Belgium_GP,0.35,12,Podium finishes,HIGHLIGHT,1,65,63,0.0153846153846153,0.0158730158730158
P09,2025_Belgium_GP,0.35,13,Championship & title,HIGHLIGHT,5,65,63,0.0769230769230769,0.0793650793650793
P09,2025_Belgium_GP,0.35,14,Pit stops,HIGHLIGHT,2,65,63,0.0307692307692307,0.0317460317460317
P09,2025_Belgium_GP,0.35,15,Tires & compounds,HIGHLIGHT,13,65,63,0.2,0.2063492063492063
P09,2025_Belgium_GP,0.35,16,Safety car deployment,HIGHLIGHT,2,65,63,0.0307692307692307,0.0317460317460317
P09,2025_Belgium_GP,0.35,17,Gap & pace,HIGHLIGHT,2,65,63,0.0307692307692307,0.0317460317460317
P09,2025_Belgium_GP,0.35,18,Team dynamics,HIGHLIGHT,2,65,63,0.0307692307692307,0.0317460317460317
P09,2025_Belgium_GP,0.35,19,Race lead holding,HIGHLIGHT,0,65,63,0.0,0.0
P09,2025_Belgium_GP,0.35,20,Wing & car damage,HIGHLIGHT,0,65,63,0.0,0.0
P09,2025_Belgium_GP,0.35,21,Braking & lockups,HIGHLIGHT,6,65,63,0.0923076923076923,0.0952380952380952
P09,2025_Belgium_GP,0.35,22,Wheel-to-wheel,HIGHLIGHT,0,65,63,0.0,0.0
P09,2025_Belgium_GP,0.35,23,Circuit action,HIGHLIGHT,1,65,63,0.0153846153846153,0.0158730158730158
P09,2025_Belgium_GP,0.35,24,Inter-car distance,HIGHLIGHT,1,65,63,0.0153846153846153,0.0158730158730158
P09,2025_Belgium_GP,0.35,25,Driver & team references,HIGHLIGHT,3,65,63,0.0461538461538461,0.0476190476190476
P09,2025_Belgium_GP,0.35,26,Defending & attacking,HIGHLIGHT,0,65,63,0.0,0.0
P09,2025_Belgium_GP,0.35,27,Overtake battles,HIGHLIGHT,9,65,63,0.1384615384615384,0.1428571428571428
P09,2025_Belgium_GP,0.35,28,Corner battles,HIGHLIGHT,0,65,63,0.0,0.0
P09,2025_Belgium_GP,0.35,29,Corner specific moves,HIGHLIGHT,0,65,63,0.0,0.0
P09,2025_Belgium_GP,0.35,30,Lap pace & timing,HIGHLIGHT,3,65,63,0.0461538461538461,0.0476190476190476
P09,2025_Belgium_GP,0.35,31,Race leader changes,HIGHLIGHT,1,65,63,0.0153846153846153,0.0158730158730158
P09,2025_Belgium_GP,0.35,32,Front position changes,HIGHLIGHT,0,65,63,0.0,0.0
P09,2025_Belgium_GP,0.35,33,Field position changes,HIGHLIGHT,1,65,63,0.0153846153846153,0.0158730158730158
P09,2025_Belgium_GP,0.4,0,DRS-assisted battles,HIGHLIGHT,1,65,62,0.0153846153846153,0.0161290322580645
P09,2025_Belgium_GP,0.4,1,Time penalties,HIGHLIGHT,0,65,62,0.0,0.0
P09,2025_Belgium_GP,0.4,2,Lights-out race starts,HIGHLIGHT,0,65,62,0.0,0.0
P09,2025_Belgium_GP,0.4,3,Mirror checks defending,HIGHLIGHT,0,65,62,0.0,0.0
P09,2025_Belgium_GP,0.4,4,Race start launch,HIGHLIGHT,0,65,62,0.0,0.0
P09,2025_Belgium_GP,0.4,5,Weather conditions,HIGHLIGHT,0,65,62,0.0,0.0
P09,2025_Belgium_GP,0.4,6,Grand Prix wins,HIGHLIGHT,4,65,62,0.0615384615384615,0.064516129032258
P09,2025_Belgium_GP,0.4,7,Race start lights,HIGHLIGHT,0,65,62,0.0,0.0
P09,2025_Belgium_GP,0.4,8,Race control flags,HIGHLIGHT,2,65,62,0.0307692307692307,0.032258064516129
P09,2025_Belgium_GP,0.4,9,Formula 1 milestones,HIGHLIGHT,3,65,62,0.0461538461538461,0.0483870967741935
P09,2025_Belgium_GP,0.4,10,Chicane moves,HIGHLIGHT,0,65,62,0.0,0.0
P09,2025_Belgium_GP,0.4,11,Team radio celebrations,HIGHLIGHT,1,65,62,0.0153846153846153,0.0161290322580645
P09,2025_Belgium_GP,0.4,12,Podium finishes,HIGHLIGHT,1,65,62,0.0153846153846153,0.0161290322580645
P09,2025_Belgium_GP,0.4,13,Championship & title,HIGHLIGHT,5,65,62,0.0769230769230769,0.0806451612903225
P09,2025_Belgium_GP,0.4,14,Pit stops,HIGHLIGHT,1,65,62,0.0153846153846153,0.0161290322580645
P09,2025_Belgium_GP,0.4,15,Tires & compounds,HIGHLIGHT,13,65,62,0.2,0.2096774193548387
P09,2025_Belgium_GP,0.4,16,Safety car deployment,HIGHLIGHT,2,65,62,0.0307692307692307,0.032258064516129
P09,2025_Belgium_GP,0.4,17,Gap & pace,HIGHLIGHT,2,65,62,0.0307692307692307,0.032258064516129
P09,2025_Belgium_GP,0.4,18,Team dynamics,HIGHLIGHT,2,65,62,0.0307692307692307,0.032258064516129
P09,2025_Belgium_GP,0.4,19,Race lead holding,HIGHLIGHT,0,65,62,0.0,0.0
P09,2025_Belgium_GP,0.4,20,Wing & car damage,HIGHLIGHT,0,65,62,0.0,0.0
P09,2025_Belgium_GP,0.4,21,Braking & lockups,HIGHLIGHT,6,65,62,0.0923076923076923,0.0967741935483871
P09,2025_Belgium_GP,0.4,22,Wheel-to-wheel,HIGHLIGHT,0,65,62,0.0,0.0
P09,2025_Belgium_GP,0.4,23,Circuit action,HIGHLIGHT,1,65,62,0.0153846153846153,0.0161290322580645
P09,2025_Belgium_GP,0.4,24,Inter-car distance,HIGHLIGHT,1,65,62,0.0153846153846153,0.0161290322580645
P09,2025_Belgium_GP,0.4,25,Driver & team references,HIGHLIGHT,3,65,62,0.0461538461538461,0.0483870967741935
P09,2025_Belgium_GP,0.4,26,Defending & attacking,HIGHLIGHT,0,65,62,0.0,0.0
P09,2025_Belgium_GP,0.4,27,Overtake battles,HIGHLIGHT,9,65,62,0.1384615384615384,0.1451612903225806
P09,2025_Belgium_GP,0.4,28,Corner battles,HIGHLIGHT,0,65,62,0.0,0.0
P09,2025_Belgium_GP,0.4,29,Corner specific moves,HIGHLIGHT,0,65,62,0.0,0.0
P09,2025_Belgium_GP,0.4,30,Lap pace & timing,HIGHLIGHT,3,65,62,0.0461538461538461,0.0483870967741935
P09,2025_Belgium_GP,0.4,31,Race leader changes,HIGHLIGHT,1,65,62,0.0153846153846153,0.0161290322580645
P09,2025_Belgium_GP,0.4,32,Front position changes,HIGHLIGHT,0,65,62,0.0,0.0
P09,2025_Belgium_GP,0.4,33,Field position changes,HIGHLIGHT,1,65,62,0.0153846153846153,0.0161290322580645
P09,2025_Belgium_GP,0.45,0,DRS-assisted battles,HIGHLIGHT,1,65,60,0.0153846153846153,0.0166666666666666
P09,2025_Belgium_GP,0.45,1,Time penalties,HIGHLIGHT,0,65,60,0.0,0.0
P09,2025_Belgium_GP,0.45,2,Lights-out race starts,HIGHLIGHT,0,65,60,0.0,0.0
P09,2025_Belgium_GP,0.45,3,Mirror checks defending,HIGHLIGHT,0,65,60,0.0,0.0
P09,2025_Belgium_GP,0.45,4,Race start launch,HIGHLIGHT,0,65,60,0.0,0.0
P09,2025_Belgium_GP,0.45,5,Weather conditions,HIGHLIGHT,0,65,60,0.0,0.0
P09,2025_Belgium_GP,0.45,6,Grand Prix wins,HIGHLIGHT,4,65,60,0.0615384615384615,0.0666666666666666
P09,2025_Belgium_GP,0.45,7,Race start lights,HIGHLIGHT,0,65,60,0.0,0.0
P09,2025_Belgium_GP,0.45,8,Race control flags,HIGHLIGHT,2,65,60,0.0307692307692307,0.0333333333333333
P09,2025_Belgium_GP,0.45,9,Formula 1 milestones,HIGHLIGHT,3,65,60,0.0461538461538461,0.05
P09,2025_Belgium_GP,0.45,10,Chicane moves,HIGHLIGHT,0,65,60,0.0,0.0
P09,2025_Belgium_GP,0.45,11,Team radio celebrations,HIGHLIGHT,1,65,60,0.0153846153846153,0.0166666666666666
P09,2025_Belgium_GP,0.45,12,Podium finishes,HIGHLIGHT,1,65,60,0.0153846153846153,0.0166666666666666
P09,2025_Belgium_GP,0.45,13,Championship & title,HIGHLIGHT,5,65,60,0.0769230769230769,0.0833333333333333
P09,2025_Belgium_GP,0.45,14,Pit stops,HIGHLIGHT,1,65,60,0.0153846153846153,0.0166666666666666
P09,2025_Belgium_GP,0.45,15,Tires & compounds,HIGHLIGHT,13,65,60,0.2,0.2166666666666666
P09,2025_Belgium_GP,0.45,16,Safety car deployment,HIGHLIGHT,2,65,60,0.0307692307692307,0.0333333333333333
P09,2025_Belgium_GP,0.45,17,Gap & pace,HIGHLIGHT,2,65,60,0.0307692307692307,0.0333333333333333
P09,2025_Belgium_GP,0.45,18,Team dynamics,HIGHLIGHT,2,65,60,0.0307692307692307,0.0333333333333333
P09,2025_Belgium_GP,0.45,19,Race lead holding,HIGHLIGHT,0,65,60,0.0,0.0
P09,2025_Belgium_GP,0.45,20,Wing & car damage,HIGHLIGHT,0,65,60,0.0,0.0
P09,2025_Belgium_GP,0.45,21,Braking & lockups,HIGHLIGHT,4,65,60,0.0615384615384615,0.0666666666666666
P09,2025_Belgium_GP,0.45,22,Wheel-to-wheel,HIGHLIGHT,0,65,60,0.0,0.0
P09,2025_Belgium_GP,0.45,23,Circuit action,HIGHLIGHT,1,65,60,0.0153846153846153,0.0166666666666666
P09,2025_Belgium_GP,0.45,24,Inter-car distance,HIGHLIGHT,1,65,60,0.0153846153846153,0.0166666666666666
P09,2025_Belgium_GP,0.45,25,Driver & team references,HIGHLIGHT,3,65,60,0.0461538461538461,0.05
P09,2025_Belgium_GP,0.45,26,Defending & attacking,HIGHLIGHT,0,65,60,0.0,0.0
P09,2025_Belgium_GP,0.45,27,Overtake battles,HIGHLIGHT,9,65,60,0.1384615384615384,0.15
P09,2025_Belgium_GP,0.45,28,Corner battles,HIGHLIGHT,0,65,60,0.0,0.0
P09,2025_Belgium_GP,0.45,29,Corner specific moves,HIGHLIGHT,0,65,60,0.0,0.0
P09,2025_Belgium_GP,0.45,30,Lap pace & timing,HIGHLIGHT,3,65,60,0.0461538461538461,0.05
P09,2025_Belgium_GP,0.45,31,Race leader changes,HIGHLIGHT,1,65,60,0.0153846153846153,0.0166666666666666
P09,2025_Belgium_GP,0.45,32,Front position changes,HIGHLIGHT,0,65,60,0.0,0.0
P09,2025_Belgium_GP,0.45,33,Field position changes,HIGHLIGHT,1,65,60,0.0153846153846153,0.0166666666666666
P09,2025_Belgium_GP,0.35,0,DRS-assisted battles,FULL_RACE,11,2232,1768,0.0049283154121863,0.0062217194570135
P09,2025_Belgium_GP,0.35,1,Time penalties,FULL_RACE,10,2232,1768,0.0044802867383512,0.005656108597285
P09,2025_Belgium_GP,0.35,2,Lights-out race starts,FULL_RACE,39,2232,1768,0.0174731182795698,0.0220588235294117
P09,2025_Belgium_GP,0.35,3,Mirror checks defending,FULL_RACE,10,2232,1768,0.0044802867383512,0.005656108597285
P09,2025_Belgium_GP,0.35,4,Race start launch,FULL_RACE,7,2232,1768,0.0031362007168458,0.0039592760180995
P09,2025_Belgium_GP,0.35,5,Weather conditions,FULL_RACE,179,2232,1768,0.0801971326164874,0.1012443438914027
P09,2025_Belgium_GP,0.35,6,Grand Prix wins,FULL_RACE,96,2232,1768,0.043010752688172,0.0542986425339366
P09,2025_Belgium_GP,0.35,7,Race start lights,FULL_RACE,14,2232,1768,0.0062724014336917,0.007918552036199
P09,2025_Belgium_GP,0.35,8,Race control flags,FULL_RACE,19,2232,1768,0.0085125448028673,0.0107466063348416
P09,2025_Belgium_GP,0.35,9,Formula 1 milestones,FULL_RACE,38,2232,1768,0.0170250896057347,0.0214932126696832
P09,2025_Belgium_GP,0.35,10,Chicane moves,FULL_RACE,6,2232,1768,0.0026881720430107,0.003393665158371
P09,2025_Belgium_GP,0.35,11,Team radio celebrations,FULL_RACE,62,2232,1768,0.0277777777777777,0.0350678733031674
P09,2025_Belgium_GP,0.35,12,Podium finishes,FULL_RACE,24,2232,1768,0.010752688172043,0.0135746606334841
P09,2025_Belgium_GP,0.35,13,Championship & title,FULL_RACE,62,2232,1768,0.0277777777777777,0.0350678733031674
P09,2025_Belgium_GP,0.35,14,Pit stops,FULL_RACE,44,2232,1768,0.0197132616487455,0.0248868778280542
P09,2025_Belgium_GP,0.35,15,Tires & compounds,FULL_RACE,128,2232,1768,0.057347670250896,0.0723981900452488
P09,2025_Belgium_GP,0.35,16,Safety car deployment,FULL_RACE,59,2232,1768,0.0264336917562724,0.0333710407239819
P09,2025_Belgium_GP,0.35,17,Gap & pace,FULL_RACE,92,2232,1768,0.0412186379928315,0.0520361990950226
P09,2025_Belgium_GP,0.35,18,Team dynamics,FULL_RACE,119,2232,1768,0.0533154121863799,0.0673076923076923
P09,2025_Belgium_GP,0.35,19,Race lead holding,FULL_RACE,8,2232,1768,0.003584229390681,0.004524886877828
P09,2025_Belgium_GP,0.35,20,Wing & car damage,FULL_RACE,17,2232,1768,0.0076164874551971,0.0096153846153846
P09,2025_Belgium_GP,0.35,21,Braking & lockups,FULL_RACE,53,2232,1768,0.0237455197132616,0.0299773755656108
P09,2025_Belgium_GP,0.35,22,Wheel-to-wheel,FULL_RACE,10,2232,1768,0.0044802867383512,0.005656108597285
P09,2025_Belgium_GP,0.35,23,Circuit action,FULL_RACE,79,2232,1768,0.0353942652329749,0.044683257918552
P09,2025_Belgium_GP,0.35,24,Inter-car distance,FULL_RACE,36,2232,1768,0.0161290322580645,0.0203619909502262
P09,2025_Belgium_GP,0.35,25,Driver & team references,FULL_RACE,79,2232,1768,0.0353942652329749,0.044683257918552
P09,2025_Belgium_GP,0.35,26,Defending & attacking,FULL_RACE,18,2232,1768,0.0080645161290322,0.0101809954751131
P09,2025_Belgium_GP,0.35,27,Overtake battles,FULL_RACE,185,2232,1768,0.0828853046594982,0.1046380090497737
P09,2025_Belgium_GP,0.35,28,Corner battles,FULL_RACE,7,2232,1768,0.0031362007168458,0.0039592760180995
P09,2025_Belgium_GP,0.35,29,Corner specific moves,FULL_RACE,15,2232,1768,0.0067204301075268,0.0084841628959276
P09,2025_Belgium_GP,0.35,30,Lap pace & timing,FULL_RACE,88,2232,1768,0.039426523297491,0.0497737556561085
P09,2025_Belgium_GP,0.35,31,Race leader changes,FULL_RACE,97,2232,1768,0.0434587813620071,0.0548642533936651
P09,2025_Belgium_GP,0.35,32,Front position changes,FULL_RACE,21,2232,1768,0.0094086021505376,0.0118778280542986
P09,2025_Belgium_GP,0.35,33,Field position changes,FULL_RACE,36,2232,1768,0.0161290322580645,0.0203619909502262
P09,2025_Belgium_GP,0.4,0,DRS-assisted battles,FULL_RACE,10,2232,1612,0.0044802867383512,0.0062034739454094
P09,2025_Belgium_GP,0.4,1,Time penalties,FULL_RACE,5,2232,1612,0.0022401433691756,0.0031017369727047
P09,2025_Belgium_GP,0.4,2,Lights-out race starts,FULL_RACE,16,2232,1612,0.007168458781362,0.009925558312655
P09,2025_Belgium_GP,0.4,3,Mirror checks defending,FULL_RACE,4,2232,1612,0.0017921146953405,0.0024813895781637
P09,2025_Belgium_GP,0.4,4,Race start launch,FULL_RACE,6,2232,1612,0.0026881720430107,0.0037220843672456
P09,2025_Belgium_GP,0.4,5,Weather conditions,FULL_RACE,158,2232,1612,0.0707885304659498,0.0980148883374689
P09,2025_Belgium_GP,0.4,6,Grand Prix wins,FULL_RACE,94,2232,1612,0.0421146953405017,0.0583126550868486
P09,2025_Belgium_GP,0.4,7,Race start lights,FULL_RACE,14,2232,1612,0.0062724014336917,0.0086848635235732
P09,2025_Belgium_GP,0.4,8,Race control flags,FULL_RACE,18,2232,1612,0.0080645161290322,0.0111662531017369
P09,2025_Belgium_GP,0.4,9,Formula 1 milestones,FULL_RACE,38,2232,1612,0.0170250896057347,0.0235732009925558
P09,2025_Belgium_GP,0.4,10,Chicane moves,FULL_RACE,5,2232,1612,0.0022401433691756,0.0031017369727047
P09,2025_Belgium_GP,0.4,11,Team radio celebrations,FULL_RACE,46,2232,1612,0.0206093189964157,0.0285359801488833
P09,2025_Belgium_GP,0.4,12,Podium finishes,FULL_RACE,22,2232,1612,0.0098566308243727,0.0136476426799007
P09,2025_Belgium_GP,0.4,13,Championship & title,FULL_RACE,56,2232,1612,0.025089605734767,0.0347394540942928
P09,2025_Belgium_GP,0.4,14,Pit stops,FULL_RACE,42,2232,1612,0.0188172043010752,0.0260545905707196
P09,2025_Belgium_GP,0.4,15,Tires & compounds,FULL_RACE,124,2232,1612,0.0555555555555555,0.0769230769230769
P09,2025_Belgium_GP,0.4,16,Safety car deployment,FULL_RACE,55,2232,1612,0.0246415770609319,0.0341191066997518
P09,2025_Belgium_GP,0.4,17,Gap & pace,FULL_RACE,76,2232,1612,0.0340501792114695,0.0471464019851116
P09,2025_Belgium_GP,0.4,18,Team dynamics,FULL_RACE,108,2232,1612,0.0483870967741935,0.0669975186104218
P09,2025_Belgium_GP,0.4,19,Race lead holding,FULL_RACE,8,2232,1612,0.003584229390681,0.0049627791563275
P09,2025_Belgium_GP,0.4,20,Wing & car damage,FULL_RACE,12,2232,1612,0.0053763440860215,0.0074441687344913
P09,2025_Belgium_GP,0.4,21,Braking & lockups,FULL_RACE,49,2232,1612,0.0219534050179211,0.0303970223325062
P09,2025_Belgium_GP,0.4,22,Wheel-to-wheel,FULL_RACE,10,2232,1612,0.0044802867383512,0.0062034739454094
