fr_cluster,term,in_cluster,cluster_size,p_value,significant,weight
43,braked,2,108,0.000121225193951,True,0.0185185185185185
43,committed brakes,2,108,0.000121225193951,True,0.0185185185185185
43,deeper,2,108,0.000121225193951,True,0.0185185185185185
43,engine,3,108,0.0001343384839621,True,0.0277777777777777
43,rear,5,108,0.0002136139435727,True,0.0462962962962962
43,wheels,3,108,0.0002292260778681,True,0.0277777777777777
44,safety,104,118,5.070015899719126e-186,True,0.8813559322033898
44,safety car,93,118,2.9564343943524564e-161,True,0.788135593220339
44,car,98,118,1.308180767315992e-112,True,0.8305084745762712
44,car infringement,4,118,2.2714336176392206e-09,True,0.0338983050847457
44,car lights,4,118,1.129577799042207e-08,True,0.0338983050847457
44,safety cars,5,118,1.888764057954852e-08,True,0.0423728813559322
44,infringement,4,118,1.555911815850578e-07,True,0.0338983050847457
44,finished safety,3,118,3.332686906993615e-07,True,0.0254237288135593
44,need safety,3,118,3.332686906993615e-07,True,0.0254237288135593
44,starting safety,3,118,3.332686906993615e-07,True,0.0254237288135593
44,finish safety,3,118,1.3262604619445285e-06,True,0.0254237288135593
44,going safety,3,118,1.3262604619445285e-06,True,0.0254237288135593
44,race starting,3,118,1.3262604619445285e-06,True,0.0254237288135593
44,choose,4,118,2.921210531445825e-06,True,0.0338983050847457
44,car ending,3,118,3.298707487875688e-06,True,0.0254237288135593
44,yeah safety,3,118,3.298707487875688e-06,True,0.0254237288135593
44,cars,9,118,4.048443019914768e-05,True,0.0762711864406779
44,ending,3,118,5.278268646713277e-05,True,0.0254237288135593
44,car going,3,118,0.0001426071856346,True,0.0254237288135593
44,accidents,2,118,0.0001447707700374,True,0.0169491525423728
44,car given,2,118,0.0001447707700374,True,0.0169491525423728
44,cone,2,118,0.0001447707700374,True,0.0169491525423728
44,course safety,2,118,0.0001447707700374,True,0.0169491525423728
44,long safety,2,118,0.0001447707700374,True,0.0169491525423728
44,minute warning,2,118,0.0001447707700374,True,0.0169491525423728
45,driver,138,270,2.644628792308613e-164,True,0.5111111111111111
45,drivers,123,270,9.791986595799616e-148,True,0.4555555555555555
45,nation driver,24,270,7.775095059271443e-29,True,0.0888888888888888
45,drivers championship,14,270,5.562911201246989e-22,True,0.0518518518518518
45,championship,33,270,4.238555054370508e-21,True,0.1222222222222222
45,nation,26,270,1.2634883309282669e-17,True,0.0962962962962963
45,world,22,270,3.45630031924218e-12,True,0.0814814814814814
45,driver championship,5,270,5.983875237834901e-09,True,0.0185185185185185
45,driver ahead,5,270,1.2079430916940754e-07,True,0.0185185185185185
45,champion driver,4,270,3.164433909991287e-07,True,0.0148148148148148
45,teams drivers,4,270,2.159619636440037e-06,True,0.0148148148148148
45,drivers world,5,270,2.6605553593550795e-06,True,0.0185185185185185
45,champion,11,270,2.7817316021648123e-06,True,0.0407407407407407
45,think drivers,3,270,4.0506012762270775e-06,True,0.0111111111111111
45,world championship,9,270,4.181390790455407e-06,True,0.0333333333333333
45,speaking,6,270,5.531379872265583e-06,True,0.0222222222222222
45,teams,8,270,1.391354873977255e-05,True,0.0296296296296296
45,drivers just,3,270,1.601011377424643e-05,True,0.0111111111111111
45,constructors,7,270,3.718450899546216e-05,True,0.0259259259259259
45,driver world,3,270,3.95506193491174e-05,True,0.0111111111111111
45,drivers really,3,270,3.95506193491174e-05,True,0.0111111111111111
45,rookie,4,270,7.61172783191148e-05,True,0.0148148148148148
45,driver trying,3,270,0.0001351670687551,True,0.0111111111111111
45,experience,4,270,0.0001642982608204,True,0.0148148148148148
45,drivers going,3,270,0.000213708405062,True,0.0111111111111111
46,cars,33,69,1.8865219567269624e-43,True,0.4782608695652174
46,car,30,69,2.334512933895319e-22,True,0.4347826086956521
46,ve got,10,69,2.6285782562181635e-06,True,0.144927536231884
46,ve,14,69,2.904934927239662e-06,True,0.2028985507246377
46,know just,3,69,2.305567518925746e-05,True,0.0434782608695652
46,engine,3,69,3.5262815068312745e-05,True,0.0434782608695652
46,conditions,6,69,4.201598834041137e-05,True,0.0869565217391304
46,feeling car,2,69,4.929635717234996e-05,True,0.0289855072463768
46,multiple cars,2,69,4.929635717234996e-05,True,0.0289855072463768
46,confidence,3,69,0.0001589923961691,True,0.0434782608695652
47,car,63,82,3.4683903892867587e-68,True,0.7682926829268293
47,car ahead,6,82,1.2955983933834012e-10,True,0.073170731707317
47,cars,12,82,1.4075713356983023e-09,True,0.1463414634146341
47,pass car,3,82,1.105751444212241e-07,True,0.0365853658536585
47,smart,3,82,6.084288688109527e-06,True,0.0365853658536585
47,trying understand,2,82,6.974803672229763e-05,True,0.024390243902439
47,pass,6,82,7.145409519937353e-05,True,0.073170731707317
47,parking,2,82,0.0001390553260174,True,0.024390243902439
