cache,embedding_sha256,mcs,seed,umap_seed,n_train_races,n_heldout_races,train_races,heldout_races,aligned_categories,train_total,heldout_total,train_assigned,heldout_assigned,train_noise_fraction,is_degenerate,n_categories,n_not_reconstructed,n_pass,pass_vector,elapsed_sec
A,afad0da43887d42bb201ac9db635393d87a4d30214207c505fcd501175822a46,30,10,42,80,33,2021_AbuDhabi_GP;2021_Azerbaijan_GP;2021_Belgium_GP;2021_France_GP;2021_Imola_GP;2021_Italy_GP;2021_Mexico_GP;2021_Portugal_GP;2021_Russia_GP;2021_SaoPaulo_GP;2021_SaudiArabia_GP;2021_Styria_GP;2021_Turkey_GP;2021_USA_GP;2022_AbuDhabi_GP;2022_Australia_GP;2022_Azerbaijan_GP;2022_Belgium_GP;2022_Britain_GP;2022_France_GP;2022_Hungary_GP;2022_Italy_GP;2022_Japan_GP;2022_Mexico_GP;2022_Netherlands_GP;2022_Spain_GP;2022_USA_GP;2023_AbuDhabi_GP;2023_Australia_GP;2023_Austria_GP;2023_Azerbaijan_GP;2023_Britain_GP;2023_Canada_GP;2023_Hungary_GP;2023_Italy_GP;2023_Japan_GP;2023_Mexico_GP;2023_Miami_GP;2023_Monaco_GP;2023_Netherlands_GP;2023_Qatar_GP;2023_SaoPaulo_GP;2023_SaudiArabia_GP;2023_Spain_GP;2023_USA_GP;2024_AbuDhabi_GP;2024_Australia_GP;2024_Austria_GP;2024_Bahrain_GP;2024_Belgium_GP;2024_Britain_GP;2024_Canada_GP;2024_China_GP;2024_Italy_GP;2024_Japan_GP;2024_LasVegas_GP;2024_Mexico_GP;2024_Miami_GP;2024_Qatar_GP;2024_SaoPaulo_GP;2024_SaudiArabia_GP;2024_Singapore_GP;2024_Spain_GP;2025_Australia_GP;2025_Azerbaijan_GP;2025_Britain_GP;2025_Canada_GP;2025_Hungary_GP;2025_Imola_GP;2025_Italy_GP;2025_Japan_GP;2025_LasVegas_GP;2025_Mexico_GP;2025_Miami_GP;2025_Monaco_GP;2025_Netherlands_GP;2025_Qatar_GP;2025_SaoPaulo_GP;2025_Singapore_GP;2025_USA_GP,2021_Austria_GP;2021_Bahrain_GP;2021_Britain_GP;2021_Monaco_GP;2021_Netherlands_GP;2021_Qatar_GP;2021_Spain_GP;2022_Austria_GP;2022_Bahrain_GP;2022_Canada_GP;2022_Imola_GP;2022_Miami_GP;2022_Monaco_GP;2022_SaoPaulo_GP;2022_SaudiArabia_GP;2022_Singapore_GP;2023_Bahrain_GP;2023_Belgium_GP;2023_LasVegas_GP;2023_Singapore_GP;2024_Azerbaijan_GP;2024_Dutch_GP;2024_Hungarian_GP;2024_Imola_GP;2024_Monaco_GP;2024_USA_GP;2025_AbuDhabi_GP;2025_Austria_GP;2025_Bahrain_GP;2025_Belgium_GP;2025_China_GP;2025_SaudiArabia_GP;2025_Spain_GP,31,5421,2226,3180,1107,0.413392,False,34,3,21,0;1;2;3;8;9;11;12;13;14;15;18;19;21;22;23;25;28;30;31;33,21.1
A,afad0da43887d42bb201ac9db635393d87a4d30214207c505fcd501175822a46,30,11,42,80,33,2021_Austria_GP;2021_Bahrain_GP;2021_Belgium_GP;2021_France_GP;2021_Italy_GP;2021_Monaco_GP;2021_Netherlands_GP;2021_SaoPaulo_GP;2021_SaudiArabia_GP;2021_Spain_GP;2021_Styria_GP;2021_USA_GP;2022_Australia_GP;2022_Austria_GP;2022_Azerbaijan_GP;2022_Bahrain_GP;2022_Belgium_GP;2022_Canada_GP;2022_France_GP;2022_Hungary_GP;2022_Imola_GP;2022_Italy_GP;2022_Mexico_GP;2022_Miami_GP;2022_Netherlands_GP;2022_SaudiArabia_GP;2022_Singapore_GP;2022_Spain_GP;2023_AbuDhabi_GP;2023_Australia_GP;2023_Azerbaijan_GP;2023_Belgium_GP;2023_Canada_GP;2023_Hungary_GP;2023_Italy_GP;2023_Japan_GP;2023_LasVegas_GP;2023_Monaco_GP;2023_Netherlands_GP;2023_Qatar_GP;2023_SaoPaulo_GP;2023_SaudiArabia_GP;2023_Singapore_GP;2023_Spain_GP;2023_USA_GP;2024_AbuDhabi_GP;2024_Bahrain_GP;2024_Belgium_GP;2024_Britain_GP;2024_Canada_GP;2024_China_GP;2024_Italy_GP;2024_Japan_GP;2024_LasVegas_GP;2024_Mexico_GP;2024_Miami_GP;2024_Monaco_GP;2024_SaoPaulo_GP;2024_Singapore_GP;2024_USA_GP;2025_AbuDhabi_GP;2025_Australia_GP;2025_Bahrain_GP;2025_Belgium_GP;2025_Britain_GP;2025_Canada_GP;2025_China_GP;2025_Hungary_GP;2025_Imola_GP;2025_Italy_GP;2025_LasVegas_GP;2025_Mexico_GP;2025_Miami_GP;2025_Monaco_GP;2025_Netherlands_GP;2025_Qatar_GP;2025_SaoPaulo_GP;2025_SaudiArabia_GP;2025_Spain_GP;2025_USA_GP,2021_AbuDhabi_GP;2021_Azerbaijan_GP;2021_Britain_GP;2021_Imola_GP;2021_Mexico_GP;2021_Portugal_GP;2021_Qatar_GP;2021_Russia_GP;2021_Turkey_GP;2022_AbuDhabi_GP;2022_Britain_GP;2022_Japan_GP;2022_Monaco_GP;2022_SaoPaulo_GP;2022_USA_GP;2023_Austria_GP;2023_Bahrain_GP;2023_Britain_GP;2023_Mexico_GP;2023_Miami_GP;2024_Australia_GP;2024_Austria_GP;2024_Azerbaijan_GP;2024_Dutch_GP;2024_Hungarian_GP;2024_Imola_GP;2024_Qatar_GP;2024_SaudiArabia_GP;2024_Spain_GP;2025_Austria_GP;2025_Azerbaijan_GP;2025_Japan_GP;2025_Singapore_GP,29,5410,2237,3089,1131,0.42902,False,34,5,16,0;1;3;8;11;12;13;15;16;18;21;22;23;27;28;33,22.1
A,afad0da43887d42bb201ac9db635393d87a4d30214207c505fcd501175822a46,30,12,42,80,33,2021_AbuDhabi_GP;2021_Azerbaijan_GP;2021_Belgium_GP;2021_Britain_GP;2021_France_GP;2021_Imola_GP;2021_Italy_GP;2021_Monaco_GP;2021_Qatar_GP;2021_Russia_GP;2021_SaoPaulo_GP;2021_SaudiArabia_GP;2021_Styria_GP;2021_Turkey_GP;2021_USA_GP;2022_AbuDhabi_GP;2022_Azerbaijan_GP;2022_Belgium_GP;2022_Britain_GP;2022_Canada_GP;2022_France_GP;2022_Hungary_GP;2022_Imola_GP;2022_Japan_GP;2022_Miami_GP;2022_Monaco_GP;2022_Netherlands_GP;2022_SaoPaulo_GP;2022_SaudiArabia_GP;2022_Singapore_GP;2022_Spain_GP;2022_USA_GP;2023_AbuDhabi_GP;2023_Austria_GP;2023_Bahrain_GP;2023_Britain_GP;2023_Canada_GP;2023_Hungary_GP;2023_Italy_GP;2023_Mexico_GP;2023_Miami_GP;2023_Qatar_GP;2023_SaoPaulo_GP;2023_SaudiArabia_GP;2023_Singapore_GP;2023_Spain_GP;2023_USA_GP;2024_Australia_GP;2024_Austria_GP;2024_Bahrain_GP;2024_Britain_GP;2024_Canada_GP;2024_Dutch_GP;2024_Hungarian_GP;2024_Imola_GP;2024_Italy_GP;2024_Japan_GP;2024_LasVegas_GP;2024_Mexico_GP;2024_Miami_GP;2024_Monaco_GP;2024_Qatar_GP;2024_SaoPaulo_GP;2024_Spain_GP;2025_Austria_GP;2025_Azerbaijan_GP;2025_Bahrain_GP;2025_Belgium_GP;2025_Britain_GP;2025_Hungary_GP;2025_Imola_GP;2025_Italy_GP;2025_LasVegas_GP;2025_Mexico_GP;2025_Miami_GP;2025_Monaco_GP;2025_Netherlands_GP;2025_Qatar_GP;2025_SaudiArabia_GP;2025_Singapore_GP,2021_Austria_GP;2021_Bahrain_GP;2021_Mexico_GP;2021_Netherlands_GP;2021_Portugal_GP;2021_Spain_GP;2022_Australia_GP;2022_Austria_GP;2022_Bahrain_GP;2022_Italy_GP;2022_Mexico_GP;2023_Australia_GP;2023_Azerbaijan_GP;2023_Belgium_GP;2023_Japan_GP;2023_LasVegas_GP;2023_Monaco_GP;2023_Netherlands_GP;2024_AbuDhabi_GP;2024_Azerbaijan_GP;2024_Belgium_GP;2024_China_GP;2024_SaudiArabia_GP;2024_Singapore_GP;2024_USA_GP;2025_AbuDhabi_GP;2025_Australia_GP;2025_Canada_GP;2025_China_GP;2025_Japan_GP;2025_SaoPaulo_GP;2025_Spain_GP;2025_USA_GP,27,5385,2262,3573,1297,0.33649,False,34,7,16,0;1;4;6;8;9;11;12;13;14;15;16;21;22;31;33,17.9
A,afad0da43887d42bb201ac9db635393d87a4d30214207c505fcd501175822a46,30,13,42,80,33,2021_AbuDhabi_GP;2021_Austria_GP;2021_Azerbaijan_GP;2021_Bahrain_GP;2021_Belgium_GP;2021_Britain_GP;2021_France_GP;2021_Imola_GP;2021_Italy_GP;2021_Mexico_GP;2021_Monaco_GP;2021_Netherlands_GP;2021_Russia_GP;2021_SaoPaulo_GP;2021_Styria_GP;2022_AbuDhabi_GP;2022_Austria_GP;2022_Azerbaijan_GP;2022_Bahrain_GP;2022_Belgium_GP;2022_Britain_GP;2022_Canada_GP;2022_France_GP;2022_Hungary_GP;2022_Imola_GP;2022_Italy_GP;2022_Mexico_GP;2022_Miami_GP;2022_Monaco_GP;2022_Netherlands_GP;2022_SaoPaulo_GP;2022_SaudiArabia_GP;2022_Spain_GP;2022_USA_GP;2023_AbuDhabi_GP;2023_Australia_GP;2023_Austria_GP;2023_Azerbaijan_GP;2023_Bahrain_GP;2023_Hungary_GP;2023_Italy_GP;2023_Japan_GP;2023_Mexico_GP;2023_Miami_GP;2023_Monaco_GP;2023_Netherlands_GP;2023_Qatar_GP;2023_SaoPaulo_GP;2023_SaudiArabia_GP;2023_Singapore_GP;2023_Spain_GP;2023_USA_GP;2024_Australia_GP;2024_Austria_GP;2024_Belgium_GP;2024_Britain_GP;2024_Hungarian_GP;2024_Italy_GP;2024_Japan_GP;2024_LasVegas_GP;2024_Qatar_GP;2024_SaoPaulo_GP;2024_Singapore_GP;2024_Spain_GP;2024_USA_GP;2025_Australia_GP;2025_Azerbaijan_GP;2025_Bahrain_GP;2025_Belgium_GP;2025_Canada_GP;2025_China_GP;2025_Hungary_GP;2025_Italy_GP;2025_LasVegas_GP;2025_Mexico_GP;2025_Netherlands_GP;2025_Qatar_GP;2025_SaoPaulo_GP;2025_Singapore_GP;2025_USA_GP,2021_Portugal_GP;2021_Qatar_GP;2021_SaudiArabia_GP;2021_Spain_GP;2021_Turkey_GP;2021_USA_GP;2022_Australia_GP;2022_Japan_GP;2022_Singapore_GP;2023_Belgium_GP;2023_Britain_GP;2023_Canada_GP;2023_LasVegas_GP;2024_AbuDhabi_GP;2024_Azerbaijan_GP;2024_Bahrain_GP;2024_Canada_GP;2024_China_GP;2024_Dutch_GP;2024_Imola_GP;2024_Mexico_GP;2024_Miami_GP;2024_Monaco_GP;2024_SaudiArabia_GP;2025_AbuDhabi_GP;2025_Austria_GP;2025_Britain_GP;2025_Imola_GP;2025_Japan_GP;2025_Miami_GP;2025_Monaco_GP;2025_SaudiArabia_GP;2025_Spain_GP,27,5306,2341,3559,1345,0.32925,False,34,7,12,1;8;9;13;18;21;22;23;26;27;30;33,16.0
A,afad0da43887d42bb201ac9db635393d87a4d30214207c505fcd501175822a46,30,14,42,80,33,2021_AbuDhabi_GP;2021_Azerbaijan_GP;2021_Bahrain_GP;2021_Belgium_GP;2021_Britain_GP;2021_Italy_GP;2021_Monaco_GP;2021_Netherlands_GP;2021_Qatar_GP;2021_Russia_GP;2021_SaoPaulo_GP;2021_SaudiArabia_GP;2021_Spain_GP;2021_Turkey_GP;2022_AbuDhabi_GP;2022_Austria_GP;2022_Azerbaijan_GP;2022_Bahrain_GP;2022_Belgium_GP;2022_Britain_GP;2022_France_GP;2022_Hungary_GP;2022_Italy_GP;2022_Mexico_GP;2022_Miami_GP;2022_Monaco_GP;2022_SaoPaulo_GP;2022_SaudiArabia_GP;2022_Spain_GP;2022_USA_GP;2023_AbuDhabi_GP;2023_Australia_GP;2023_Austria_GP;2023_Azerbaijan_GP;2023_Belgium_GP;2023_Canada_GP;2023_Japan_GP;2023_LasVegas_GP;2023_Mexico_GP;2023_Miami_GP;2023_Netherlands_GP;2023_Qatar_GP;2023_SaoPaulo_GP;2023_SaudiArabia_GP;2023_Spain_GP;2023_USA_GP;2024_Austria_GP;2024_Azerbaijan_GP;2024_Belgium_GP;2024_Britain_GP;2024_China_GP;2024_Imola_GP;2024_Italy_GP;2024_Japan_GP;2024_Mexico_GP;2024_Miami_GP;2024_Monaco_GP;2024_Qatar_GP;2024_SaudiArabia_GP;2024_Singapore_GP;2024_Spain_GP;2024_USA_GP;2025_AbuDhabi_GP;2025_Australia_GP;2025_Austria_GP;2025_Azerbaijan_GP;2025_Bahrain_GP;2025_Belgium_GP;2025_Britain_GP;2025_Canada_GP;2025_China_GP;2025_Hungary_GP;2025_Imola_GP;2025_Italy_GP;2025_Japan_GP;2025_Netherlands_GP;2025_SaudiArabia_GP;2025_Singapore_GP;2025_Spain_GP;2025_USA_GP,2021_Austria_GP;2021_France_GP;2021_Imola_GP;2021_Mexico_GP;2021_Portugal_GP;2021_Styria_GP;2021_USA_GP;2022_Australia_GP;2022_Canada_GP;2022_Imola_GP;2022_Japan_GP;2022_Netherlands_GP;2022_Singapore_GP;2023_Bahrain_GP;2023_Britain_GP;2023_Hungary_GP;2023_Italy_GP;2023_Monaco_GP;2023_Singapore_GP;2024_AbuDhabi_GP;2024_Australia_GP;2024_Bahrain_GP;2024_Canada_GP;2024_Dutch_GP;2024_Hungarian_GP;2024_LasVegas_GP;2024_SaoPaulo_GP;2025_LasVegas_GP;2025_Mexico_GP;2025_Miami_GP;2025_Monaco_GP;2025_Qatar_GP;2025_SaoPaulo_GP,27,5288,2359,3343,1380,0.367814,False,34,7,15,0;1;2;8;10;11;12;15;18;20;22;25;30;31;33,15.5
A,afad0da43887d42bb201ac9db635393d87a4d30214207c505fcd501175822a46,30,15,42,80,33,2021_Austria_GP;2021_Belgium_GP;2021_Britain_GP;2021_France_GP;2021_Imola_GP;2021_Italy_GP;2021_Mexico_GP;2021_Monaco_GP;2021_Netherlands_GP;2021_Qatar_GP;2021_SaoPaulo_GP;2021_SaudiArabia_GP;2021_Spain_GP;2021_Styria_GP;2021_USA_GP;2022_AbuDhabi_GP;2022_Australia_GP;2022_Austria_GP;2022_Azerbaijan_GP;2022_Bahrain_GP;2022_Belgium_GP;2022_Britain_GP;2022_France_GP;2022_Hungary_GP;2022_Imola_GP;2022_Italy_GP;2022_Japan_GP;2022_Mexico_GP;2022_Monaco_GP;2022_Netherlands_GP;2022_SaoPaulo_GP;2022_USA_GP;2023_AbuDhabi_GP;2023_Austria_GP;2023_Bahrain_GP;2023_Belgium_GP;2023_Hungary_GP;2023_Italy_GP;2023_LasVegas_GP;2023_Mexico_GP;2023_Monaco_GP;2023_Qatar_GP;2023_SaoPaulo_GP;2023_Singapore_GP;2023_Spain_GP;2023_USA_GP;2024_AbuDhabi_GP;2024_Australia_GP;2024_Azerbaijan_GP;2024_Bahrain_GP;2024_China_GP;2024_Dutch_GP;2024_Imola_GP;2024_Italy_GP;2024_Japan_GP;2024_LasVegas_GP;2024_Mexico_GP;2024_Miami_GP;2024_Monaco_GP;2024_Qatar_GP;2024_SaudiArabia_GP;2024_Singapore_GP;2024_Spain_GP;2024_USA_GP;2025_AbuDhabi_GP;2025_Australia_GP;2025_Austria_GP;2025_Azerbaijan_GP;2025_Bahrain_GP;2025_Belgium_GP;2025_Hungary_GP;2025_Imola_GP;2025_Italy_GP;2025_LasVegas_GP;2025_Mexico_GP;2025_Miami_GP;2025_Qatar_GP;2025_SaoPaulo_GP;2025_SaudiArabia_GP;2025_Spain_GP,2021_AbuDhabi_GP;2021_Azerbaijan_GP;2021_Bahrain_GP;2021_Portugal_GP;2021_Russia_GP;2021_Turkey_GP;2022_Canada_GP;2022_Miami_GP;2022_SaudiArabia_GP;2022_Singapore_GP;2022_Spain_GP;2023_Australia_GP;2023_Azerbaijan_GP;2023_Britain_GP;2023_Canada_GP;2023_Japan_GP;2023_Miami_GP;2023_Netherlands_GP;2023_SaudiArabia_GP;2024_Austria_GP;2024_Belgium_GP;2024_Britain_GP;2024_Canada_GP;2024_Hungarian_GP;2024_SaoPaulo_GP;2025_Britain_GP;2025_Canada_GP;2025_China_GP;2025_Japan_GP;2025_Monaco_GP;2025_Netherlands_GP;2025_Singapore_GP;2025_USA_GP,30,5398,2249,3590,1356,0.334939,False,34,4,18,1;2;3;6;8;11;15;16;17;18;19;21;22;24;27;28;31;33,26.0
A,afad0da43887d42bb201ac9db635393d87a4d30214207c505fcd501175822a46,30,16,42,80,33,2021_AbuDhabi_GP;2021_Azerbaijan_GP;2021_Bahrain_GP;2021_France_GP;2021_Imola_GP;2021_Mexico_GP;2021_Monaco_GP;2021_Netherlands_GP;2021_Portugal_GP;2021_Qatar_GP;2021_Russia_GP;2021_SaoPaulo_GP;2021_SaudiArabia_GP;2021_Styria_GP;2021_Turkey_GP;2021_USA_GP;2022_AbuDhabi_GP;2022_Austria_GP;2022_Belgium_GP;2022_Britain_GP;2022_Canada_GP;2022_France_GP;2022_Hungary_GP;2022_Italy_GP;2022_Monaco_GP;2022_Netherlands_GP;2022_SaoPaulo_GP;2022_SaudiArabia_GP;2022_Spain_GP;2022_USA_GP;2023_Australia_GP;2023_Austria_GP;2023_Bahrain_GP;2023_Belgium_GP;2023_Britain_GP;2023_Hungary_GP;2023_Italy_GP;2023_Japan_GP;2023_LasVegas_GP;2023_Mexico_GP;2023_SaoPaulo_GP;2023_SaudiArabia_GP;2023_Singapore_GP;2023_USA_GP;2024_AbuDhabi_GP;2024_Australia_GP;2024_Austria_GP;2024_Azerbaijan_GP;2024_Bahrain_GP;2024_Belgium_GP;2024_Britain_GP;2024_Canada_GP;2024_China_GP;2024_Hungarian_GP;2024_Italy_GP;2024_Japan_GP;2024_Mexico_GP;2024_Miami_GP;2024_Monaco_GP;2024_Qatar_GP;2024_SaoPaulo_GP;2024_SaudiArabia_GP;2024_Singapore_GP;2024_Spain_GP;2025_AbuDhabi_GP;2025_Azerbaijan_GP;2025_Britain_GP;2025_Hungary_GP;2025_Italy_GP;2025_LasVegas_GP;2025_Mexico_GP;2025_Miami_GP;2025_Monaco_GP;2025_Netherlands_GP;2025_Qatar_GP;2025_SaoPaulo_GP;2025_SaudiArabia_GP;2025_Singapore_GP;2025_Spain_GP;2025_USA_GP,2021_Austria_GP;2021_Belgium_GP;2021_Britain_GP;2021_Italy_GP;2021_Spain_GP;2022_Australia_GP;2022_Azerbaijan_GP;2022_Bahrain_GP;2022_Imola_GP;2022_Japan_GP;2022_Mexico_GP;2022_Miami_GP;2022_Singapore_GP;2023_AbuDhabi_GP;2023_Azerbaijan_GP;2023_Canada_GP;2023_Miami_GP;2023_Monaco_GP;2023_Netherlands_GP;2023_Qatar_GP;2023_Spain_GP;2024_Dutch_GP;2024_Imola_GP;2024_LasVegas_GP;2024_USA_GP;2025_Australia_GP;2025_Austria_GP;2025_Bahrain_GP;2025_Belgium_GP;2025_Canada_GP;2025_China_GP;2025_Imola_GP;2025_Japan_GP,28,5470,2177,3509,1178,0.358501,False,34,6,13,1;4;8;10;12;15;16;19;20;22;23;30;33,21.2
A,afad0da43887d42bb201ac9db635393d87a4d30214207c505fcd501175822a46,30,17,42,80,33,2021_AbuDhabi_GP;2021_Austria_GP;2021_Azerbaijan_GP;2021_Bahrain_GP;2021_Belgium_GP;2021_Britain_GP;2021_Mexico_GP;2021_Netherlands_GP;2021_Portugal_GP;2021_Qatar_GP;2021_SaoPaulo_GP;2021_SaudiArabia_GP;2021_Spain_GP;2021_Styria_GP;2021_USA_GP;2022_AbuDhabi_GP;2022_Australia_GP;2022_Austria_GP;2022_Azerbaijan_GP;2022_Bahrain_GP;2022_Belgium_GP;2022_France_GP;2022_Hungary_GP;2022_Imola_GP;2022_Italy_GP;2022_Japan_GP;2022_Mexico_GP;2022_Miami_GP;2022_Monaco_GP;2022_Netherlands_GP;2022_SaoPaulo_GP;2022_USA_GP;2023_AbuDhabi_GP;2023_Australia_GP;2023_Azerbaijan_GP;2023_Bahrain_GP;2023_Belgium_GP;2023_Canada_GP;2023_Italy_GP;2023_LasVegas_GP;2023_Mexico_GP;2023_Miami_GP;2023_Monaco_GP;2023_Netherlands_GP;2023_Qatar_GP;2023_SaoPaulo_GP;2023_SaudiArabia_GP;2023_USA_GP;2024_AbuDhabi_GP;2024_Austria_GP;2024_Azerbaijan_GP;2024_Bahrain_GP;2024_Belgium_GP;2024_Britain_GP;2024_Canada_GP;2024_Imola_GP;2024_Italy_GP;2024_Japan_GP;2024_Mexico_GP;2024_Miami_GP;2024_Monaco_GP;2024_SaoPaulo_GP;2024_SaudiArabia_GP;2024_Singapore_GP;2024_Spain_GP;2024_USA_GP;2025_Austria_GP;2025_Bahrain_GP;2025_Britain_GP;2025_Canada_GP;2025_China_GP;2025_Imola_GP;2025_Mexico_GP;2025_Miami_GP;2025_Netherlands_GP;2025_Qatar_GP;2025_SaoPaulo_GP;2025_SaudiArabia_GP;2025_Singapore_GP;2025_Spain_GP,2021_France_GP;2021_Imola_GP;2021_Italy_GP;2021_Monaco_GP;2021_Russia_GP;2021_Turkey_GP;2022_Britain_GP;2022_Canada_GP;2022_SaudiArabia_GP;2022_Singapore_GP;2022_Spain_GP;2023_Austria_GP;2023_Britain_GP;2023_Hungary_GP;2023_Japan_GP;2023_Singapore_GP;2023_Spain_GP;2024_Australia_GP;2024_China_GP;2024_Dutch_GP;2024_Hungarian_GP;2024_LasVegas_GP;2024_Qatar_GP;2025_AbuDhabi_GP;2025_Australia_GP;2025_Azerbaijan_GP;2025_Belgium_GP;2025_Hungary_GP;2025_Italy_GP;2025_Japan_GP;2025_LasVegas_GP;2025_Monaco_GP;2025_USA_GP,27,5288,2359,3433,1390,0.350794,False,34,7,17,1;2;6;8;9;12;15;16;17;18;19;20;22;23;28;31;33,21.2
A,afad0da43887d42bb201ac9db635393d87a4d30214207c505fcd501175822a46,30,18,42,80,33,2021_AbuDhabi_GP;2021_Austria_GP;2021_Bahrain_GP;2021_Britain_GP;2021_France_GP;2021_Imola_GP;2021_Mexico_GP;2021_Monaco_GP;2021_Netherlands_GP;2021_Qatar_GP;2021_Russia_GP;2021_SaoPaulo_GP;2021_SaudiArabia_GP;2021_Spain_GP;2021_Styria_GP;2022_AbuDhabi_GP;2022_Azerbaijan_GP;2022_Bahrain_GP;2022_Belgium_GP;2022_Canada_GP;2022_Hungary_GP;2022_Italy_GP;2022_Japan_GP;2022_Miami_GP;2022_Monaco_GP;2022_Netherlands_GP;2022_SaudiArabia_GP;2022_Singapore_GP;2022_Spain_GP;2023_AbuDhabi_GP;2023_Australia_GP;2023_Austria_GP;2023_Azerbaijan_GP;2023_Belgium_GP;2023_Britain_GP;2023_Hungary_GP;2023_Japan_GP;2023_LasVegas_GP;2023_Mexico_GP;2023_Miami_GP;2023_Monaco_GP;2023_Netherlands_GP;2023_Qatar_GP;2023_SaudiArabia_GP;2023_Singapore_GP;2023_Spain_GP;2024_AbuDhabi_GP;2024_Australia_GP;2024_Austria_GP;2024_Azerbaijan_GP;2024_Bahrain_GP;2024_Canada_GP;2024_China_GP;2024_Dutch_GP;2024_Imola_GP;2024_Japan_GP;2024_LasVegas_GP;2024_Monaco_GP;2024_Qatar_GP;2024_SaoPaulo_GP;2024_SaudiArabia_GP;2024_Spain_GP;2024_USA_GP;2025_Australia_GP;2025_Austria_GP;2025_Azerbaijan_GP;2025_Bahrain_GP;2025_Belgium_GP;2025_China_GP;2025_Hungary_GP;2025_Imola_GP;2025_Italy_GP;2025_LasVegas_GP;2025_Mexico_GP;2025_Miami_GP;2025_Monaco_GP;2025_Qatar_GP;2025_SaoPaulo_GP;2025_SaudiArabia_GP;2025_Singapore_GP,2021_Azerbaijan_GP;2021_Belgium_GP;2021_Italy_GP;2021_Portugal_GP;2021_Turkey_GP;2021_USA_GP;2022_Australia_GP;2022_Austria_GP;2022_Britain_GP;2022_France_GP;2022_Imola_GP;2022_Mexico_GP;2022_SaoPaulo_GP;2022_USA_GP;2023_Bahrain_GP;2023_Canada_GP;2023_Italy_GP;2023_SaoPaulo_GP;2023_USA_GP;2024_Belgium_GP;2024_Britain_GP;2024_Hungarian_GP;2024_Italy_GP;2024_Mexico_GP;2024_Miami_GP;2024_Singapore_GP;2025_AbuDhabi_GP;2025_Britain_GP;2025_Canada_GP;2025_Japan_GP;2025_Netherlands_GP;2025_Spain_GP;2025_USA_GP,29,5431,2216,3407,1252,0.372675,False,34,5,17,0;1;4;8;9;10;12;14;15;16;18;19;25;26;30;31;33,22.5
A,afad0da43887d42bb201ac9db635393d87a4d30214207c505fcd501175822a46,30,19,42,80,33,2021_Austria_GP;2021_Azerbaijan_GP;2021_Bahrain_GP;2021_France_GP;2021_Monaco_GP;2021_Portugal_GP;2021_Qatar_GP;2021_Russia_GP;2021_SaoPaulo_GP;2021_SaudiArabia_GP;2021_Spain_GP;2021_Styria_GP;2021_USA_GP;2022_AbuDhabi_GP;2022_Australia_GP;2022_Azerbaijan_GP;2022_Belgium_GP;2022_France_GP;2022_Hungary_GP;2022_Italy_GP;2022_Japan_GP;2022_Mexico_GP;2022_Miami_GP;2022_Monaco_GP;2022_Netherlands_GP;2022_Singapore_GP;2022_USA_GP;2023_Australia_GP;2023_Austria_GP;2023_Bahrain_GP;2023_Belgium_GP;2023_Britain_GP;2023_Canada_GP;2023_Hungary_GP;2023_Japan_GP;2023_Mexico_GP;2023_Miami_GP;2023_Monaco_GP;2023_Netherlands_GP;2023_Qatar_GP;2023_SaoPaulo_GP;2023_SaudiArabia_GP;2023_Spain_GP;2023_USA_GP;2024_AbuDhabi_GP;2024_Austria_GP;2024_Bahrain_GP;2024_Belgium_GP;2024_Britain_GP;2024_Canada_GP;2024_Dutch_GP;2024_Italy_GP;2024_Japan_GP;2024_LasVegas_GP;2024_Mexico_GP;2024_Monaco_GP;2024_Qatar_GP;2024_SaoPaulo_GP;2024_SaudiArabia_GP;2024_Singapore_GP;2024_Spain_GP;2024_USA_GP;2025_Austria_GP;2025_Azerbaijan_GP;2025_Bahrain_GP;2025_Belgium_GP;2025_Britain_GP;2025_Canada_GP;2025_Japan_GP;2025_LasVegas_GP;2025_Mexico_GP;2025_Miami_GP;2025_Monaco_GP;2025_Netherlands_GP;2025_Qatar_GP;2025_SaoPaulo_GP;2025_SaudiArabia_GP;2025_Singapore_GP;2025_Spain_GP;2025_USA_GP,2021_AbuDhabi_GP;2021_Belgium_GP;2021_Britain_GP;2021_Imola_GP;2021_Italy_GP;2021_Mexico_GP;2021_Netherlands_GP;2021_Turkey_GP;2022_Austria_GP;2022_Bahrain_GP;2022_Britain_GP;2022_Canada_GP;2022_Imola_GP;2022_SaoPaulo_GP;2022_SaudiArabia_GP;2022_Spain_GP;2023_AbuDhabi_GP;2023_Azerbaijan_GP;2023_Italy_GP;2023_LasVegas_GP;2023_Singapore_GP;2024_Australia_GP;2024_Azerbaijan_GP;2024_China_GP;2024_Hungarian_GP;2024_Imola_GP;2024_Miami_GP;2025_AbuDhabi_GP;2025_Australia_GP;2025_China_GP;2025_Hungary_GP;2025_Imola_GP;2025_Italy_GP,32,5437,2210,3306,1168,0.391944,False,34,2,15,1;2;3;5;8;9;15;16;18;19;20;24;25;30;33,22.0
